youtubeId,itemLabel,performerLabel,youtubeViews,year,genreLabel
lrbL1s9qwBs,Not Alone,Linkin Park,22338629.0,2011.0,soft rock
O3dWBLoU--E,Celebrity Skin,Hole,22323098.0,1998.0,rock music
zgBEVbDzuu4,Fragile,Soprano,22321279.0,2018.0,pop rap
WO-jOWpwkk4,The Greatest,Rod Wave,22318553.0,2020.0,
NCZuYS-9qaw,Cradle of Love,Billy Idol,22303922.0,1990.0,rock music
ifyF1Iy89fQ,Roger That,Young Money,22298937.0,2010.0,hip hop music
0MXldocLfu4,Girls Talk Boys,5 Seconds of Summer,22291831.0,2016.0,funk rock
vhfYis6VuXY,Relax in the City,Perfume,22281004.0,2015.0,
Lsv5IeI8bA8,Honest,The Chainsmokers,22279193.0,2017.0,pop music
WqHQ_wWbG9Y,Boom Boom Boom,The Outhere Brothers,22273571.0,1995.0,hip house
HwELajFteTo,Another Way to Die,Disturbed,22267520.0,2010.0,heavy metal
t21DFnu00Dc,Rollout (My Business),Ludacris,22236666.0,2001.0,hip hop music
wa3tfVjGCQ8,Where Do Broken Hearts Go,Whitney Houston,22233826.0,1988.0,"pop music, rhythm and blues"
70hIRnj9kf8,The Good Left Undone,Rise Against,22233578.0,2007.0,melodic hardcore
fTYhYsG9e20,Without You,Sandro Cavazza,22222832.0,2017.0,"Eurodance, progressive house"
o3OWZaIpEDk,Go Gentle,Robbie Williams,22215386.0,2013.0,pop music
by1RRP9wa_Y,L'Homme pressé,Noir Désir,22198001.0,1996.0,French rock
D0KrWq0i1QI,Je veux tes yeux,Angèle,22195002.0,2018.0,pop music
eg50JGPEoo8,Heartbeat,Carrie Underwood,22188250.0,2015.0,
SzBJQnD7TRM,Dakota,Stereophonics,22185631.0,2005.0,alternative rock
uLLsMzfIeWE,Shisha,Massari,22184786.0,2013.0,hip hop music
XIw_e2B0AbE,I Fell in Love with the Devil,Avril Lavigne,22181747.0,2019.0,"indie rock, sentimental ballad"
2A4Km5PTu5o,Serenity,Godsmack,22177534.0,2003.0,acoustic music
O5JZ8kfbZ0A,Pleasantville,Nitro,22150291.0,2015.0,alternative hip hop
T0BlXy3Roj4,Bring the Pain,Method Man,22132471.0,1994.0,East Coast hip hop
4eNBM17tkjI,Breakout,Foo Fighters,22130757.0,2000.0,alternative rock
GoltwBHXCx8,Juicebox,The Strokes,22130243.0,2005.0,garage rock
6ZktNItwexo,Spiderwebs,No Doubt,22124352.0,1995.0,
8VNV__mV38s,Heaven,Betty Who,22123141.0,2017.0,
eedeXTWZUn8,Angels,Chance the Rapper,22118658.0,2015.0,
tPgf_btTFlc,Here Comes Your Man,Pixies,22115333.0,1989.0,alternative rock
hQLmYaSCDYw,Light Me Up (Gromee song),Lukas Meijer,22105378.0,2018.0,electronic dance music
SMXOPi2iHSY,How Not To,Dan + Shay,22096367.0,2016.0,country music
iil7NdI2Q9c,Turn All the Lights On,T-Pain,22087222.0,2012.0,dance-pop
jW7VhkNqjnc,Kill the DJ,Green Day,22085643.0,2012.0,dance-punk
dVNdTXEJv1A,Pure Shores,All Saints,22083973.0,1999.0,electropop
HAUgCZFyxRw,Close Your Eyes,Vize,22083902.0,2019.0,electropop
CLuOd8xMRRo,Le Chemin,Kyo,22079052.0,2002.0,pop music
JMl8cQjBfqk,The Adventure,Angels & Airwaves,22074994.0,2006.0,alternative rock
FCbWLSZrZfw,Chum,Earl Sweatshirt,22072427.0,2012.0,"jazz rap, alternative hip hop"
vusqQJ56iIM,Carry Me,Julia Michaels,22070763.0,2016.0,tropical house
TeaKAB-IxOE,T'en va pas,Elsa Lunghini,22067914.0,1986.0,pop music
MHqy1JsVvIE,I Got Love,Taeyeon,22063417.0,2017.0,
liff5lvYStA,Oronero,Giorgia,22063412.0,2016.0,
bp0_mnD5HYQ,Remember I Told You,Anne-Marie,22060736.0,2017.0,
cSX0-MP6tjw,Get Low,Liam Payne,22052366.0,2017.0,tropical house
GFW-WfuX2Dk,You Learn,Alanis Morissette,22044844.0,1996.0,
5h_JkMvcE8k,Dicke Lippen,Katja Krasavice,22043158.0,2018.0,dance-pop
DH182aLsVig,Shine Ya Light,Rita Ora,22031433.0,2012.0,rhythm and blues
_9BGLtqqkVI,Hash Pipe,Weezer,22025706.0,2001.0,heavy metal
hHcyJPTTn9w,The Rain (Supa Dupa Fly),Missy Elliott,22020030.0,1997.0,hip hop music
b8HSy1ZpetE,Don't Judge Me,Chris Brown,22009209.0,2012.0,contemporary R&B
3yqM--IMkX4,Cannonball,Damien Rice,22002921.0,2002.0,folk rock
EJ91yqDDkGw,Fire Drill,Melanie Martinez,21991580.0,2020.0,
Mf0arR7dCQ4,Wake Up,Hilary Duff,21979822.0,2005.0,pop music
OguSuFENucg,Wake Up,Hilary Duff,21979822.0,2005.0,pop music
bdT8ixdxPX4,All Around the World,Oasis,21964600.0,1998.0,"rock music, Britpop"
fle-zebSXNc,Music,Erick Sermon,21963063.0,2001.0,hip hop music
yEl5m8eELeI,When I Find Love Again,James Blunt,21940038.0,2014.0,
Wh2AEwOtFHA,Suddenly I See,KT Tunstall,21931615.0,2005.0,alternative rock
5UqIgSIkin4,Suddenly I See,KT Tunstall,21931615.0,2005.0,alternative rock
9AEoUa0Hlso,Suddenly I See,KT Tunstall,21931615.0,2005.0,alternative rock
nIN3IE3DHqc,I've Seen That Face Before (Libertango),Grace Jones,21926066.0,1981.0,reggae
PGUX7cIMwoM,Bend Ova,Tyga,21922375.0,2014.0,
N1EhXF1lskA,Something About You,Elderbrook,21921748.0,2019.0,electropop
MW6E_TNgCsY,Santa Monica,Everclear,21912958.0,1995.0,post-grunge
a12bMQF8t3g,Yes Indeed,Lil Baby,21895889.0,2018.0,trap music
8lKBro5YkPs,What's This Life For,Creed,21889144.0,1998.0,post-grunge
ryH5cga0yUI,Foundations,Kate Nash,21888974.0,2007.0,indie pop
hHJy_svMHXA,C'est la vie,Achille Lauro,21888879.0,2019.0,
Ef31XPs3-0s,Shake,Jesse McCartney,21885362.0,2010.0,pop music
97S66xee0U8,Give Me a Sign,Breaking Benjamin,21872459.0,2010.0,alternative rock
0RaLEVmuM4o,Along Comes Mary,The Association,21871411.0,1966.0,pop rock
J4LHbt0bgWQ,Home,Nico Santos,21869212.0,2015.0,"electronic music, pop music, dance-pop, Eurohouse"
GsyJVv-9ygM,Shorty Wanna Ride,Young Buck,21852383.0,2004.0,
D0sjCgS7vi8,Let's Go,Trick Daddy,21813299.0,2004.0,rap rock
D18e8aU-UWs,Helium,Afrojack,21807761.0,2018.0,pop music
IlDjEd8gAkI,Tarzan & Jane,Toy-Box,21806359.0,1998.0,Eurodance
m46Z0-HXySo,Spit Out the Bone,Metallica,21805139.0,2017.0,thrash metal
77pb0WXAz-Q,Sorry,Buckcherry,21799627.0,2007.0,hard rock
C_h1lzllyJc,Bad Habits,Usher,21797058.0,2020.0,
QfG1qwl-Zho,I Don't Wanna Cry,Mariah Carey,21790234.0,1991.0,pop music
pyN9bfFSk1o,Doucement,Makassy,21778437.0,2015.0,pop music
ULC2C3VjO-o,House Work,Mike Dunn,21768353.0,2016.0,house music
2EQMVTTW1Sk,Fly,Hilary Duff,21760447.0,2004.0,"pop rock, sentimental ballad"
p6ULvPFPLIY,All Day and Night,Jax Jones,21755781.0,2019.0,"house music, electronic dance music"
Q_LPJllaogU,Cartoon Heroes,Aqua,21755586.0,2000.0,Europop
hM5UJvnbbuY,Another Way to Die,Jack White,21752101.0,2008.0,"alternative rock, film score"
Okq8xHrIZ8I,Hair,Lady Gaga,21748631.0,2011.0,Hi-NRG
7r9all_oSFQ,Lontana da me,Coez,21734328.0,2016.0,pop rap
Nansyy7V84o,Lontana da me,Coez,21734328.0,2016.0,pop rap
xFiTlF9Di-0,Recovery,Justin Bieber,21733901.0,2013.0,rhythm and blues
GfsLT7W80AE,Baby,Madison Beer,21731520.0,2020.0,
bZZpGIl_Ahs,Meu Ritmo,MC Loma,21727077.0,2017.0,
qQYpF2pCkLI,My Body,Young the Giant,21715266.0,2011.0,indie rock
-u6DvRyyKGU,All the Rage Back Home,Interpol,21701915.0,2014.0,post-punk revival
4Kh0Z1emGyw,Dove è sempre sole,Modà,21683915.0,2014.0,
iIlUNd7suew,Pac's Life,T.I.,21669848.0,2006.0,hip hop music
DMgVS2j05HA,Something Got Me Started,Simply Red,21668165.0,1991.0,acid jazz
ky1C17tPbsc,Chico,Rose Villain,21663846.0,2020.0,pop rap
26EP0ght2kI,I Don't Believe You,Pink,21660540.0,2009.0,soft rock
SJcm2dLUjVo,Me quedo,None,21653214.0,2019.0,urban contemporary
Rz1Xn1vzOM4,Hip Hop Hooray,Naughty by Nature,21648923.0,1992.0,hip hop music
OPGtpO1g_jk,Didn't I,OneRepublic,21642420.0,2020.0,pop rock
69ptYXvUo7M,Soulman,Ben l'Oncle Soul,21638011.0,2010.0,soul
tv49bC5xGVY,Shame,Gary Barlow,21628140.0,2010.0,pop music
PbkInTnNQ28,2 Times,Ann Lee,21595201.0,1999.0,dance music
OG4gq9fCoRE,Chicken Teriyaki,Rosalía,21572382.0,2022.0,reggaeton
coHKdhAZ9hU,Lose My Soul,TobyMac,21564565.0,2008.0,contemporary Christian music
XmIqIVxUuKs,Burden in My Hand,Soundgarden,21555088.0,1996.0,grunge
kxOYvI0pfLo,Little Toy Guns,Carrie Underwood,21545802.0,2015.0,country pop
FAAM7wdtXmg,Fell In Love,Dora,21537940.0,2020.0,
ewCPQeAtICk,Fell In Love,Dora,21537940.0,2020.0,
73Ns52Cb7_A,Nove maggio,Liberato,21537073.0,2017.0,
6WOYnv59Bi8,Erase/Rewind,The Cardigans,21535435.0,1999.0,post-rock
byO74UGa8bI,My Oasis,Burna Boy,21534763.0,2020.0,tropical house
thfpVOAC-y0,Angel,Theory of a Deadman,21530569.0,2015.0,sentimental ballad
l82D-qmp4LE,Better (Meghan Trainor song),Meghan Trainor,21526722.0,2016.0,
ZpIyhTgFPjA,Might Be,Luke Nasty,21522698.0,-1.0,
dgjTO5eAbZY,A Broken Wing,Martina McBride,21522582.0,1997.0,country music
8F1q0Vn4u4g,Promise This,Cheryl,21520093.0,2010.0,dance-pop
C2xel6q0yao,Cry for Help,Rick Astley,21506758.0,1991.0,"pop music, soul"
C0BLKudnyNo,Paradise,Sade,21505576.0,1988.0,synth-pop
ukAvTZbnN94,Lightsaber,EXO,21504460.0,2015.0,K-pop
P3QS83ubhHE,Santé,Stromae,21498056.0,2021.0,"electronic music, cumbia"
Lpds3V90VbM,Shut Up!,Simple Plan,21493934.0,2005.0,pop-punk
pmV_nMrB4IA,Donde Quiera Que Estés,Barrio Boyzz,21484753.0,1994.0,
szRJ0mJedKc,Girls,N-Dubz,21479324.0,2010.0,
G_zuB-ogIBw,Fancy Like,Walker Hayes,21477153.0,2021.0,country pop
9oI27uSzxNQ,Ready to Start,Arcade Fire,21464831.0,2010.0,
7-BnB3xxUoA,Push the Feeling On,Nightcrawlers,21463467.0,1992.0,acid jazz
OJ2B4Fb7xQQ,2step,Ed Sheeran,21460494.0,2022.0,pop music
Z_MvkyuOJgk,2step,Ed Sheeran,21460494.0,2022.0,pop music
6dBt3mJtgJc,Transmission,Joy Division,21452785.0,1979.0,post-punk
i9LCHgpzfxQ,This Is What Rock n' Roll Looks Like,Porcelain Black,21452560.0,2011.0,
iVSTR7nXBtM,Estate dimmerda,Salmo,21446690.0,2017.0,alternative hip hop
MsP6EKAzEjI,Love Me Two Times,The Doors,21438959.0,1967.0,blues rock
iVstp5Ozw2o,Music,Sakanaction,21430861.0,2013.0,"J-pop, dance-rock"
j7YLWQNw7lM,Te Quiero,Stromae,21426676.0,2010.0,pop music
Cdp-HHSaj8Q,Ball For Me,Post Malone,21424132.0,2018.0,hip hop music
ayzAJ9yjnX8,Answerphone,Banx & Ranx,21423290.0,2018.0,"electronic music, dancehall"
JXgV1rXUoME,You Right,Doja Cat,21418897.0,2021.0,contemporary R&B
QzOXncXEwbg,Les Mots,Keen'V,21418710.0,2011.0,electronic dance music
6_5O-nUiZ_0,Play the Game,Queen,21415195.0,1980.0,rock music
CeMeDihwyrg,Date Rape,Sublime,21413246.0,1991.0,ska punk
pcJo0tIWybY,Garden (Say It Like Dat),SZA,21406766.0,2018.0,
u884fEIPY3g,Boyz,Jesy Nelson,21399962.0,2021.0,
uD6puZoVmtY,Dive In,Trey Songz,21391756.0,2012.0,contemporary R&B
8t-I-Lqy06g,Blue Jeans,Lana Del Rey,21389484.0,2012.0,
yqyIaNWP0T0,Rush Rush,Paula Abdul,21388608.0,1991.0,pop music
_Rzm7cPzVUo,Ball If I Want To,None,21386530.0,-1.0,
tLpsDamWdIM,Don't Leave Home,Dido,21382994.0,2004.0,pop music
3l9a1uvoIp0,Italodisco,The Kolors,21377873.0,2023.0,"pop music, Italo disco"
ekmHAfUIu1M,Italodisco,The Kolors,21377873.0,2023.0,"pop music, Italo disco"
lVkKLf4DCn8,I Can See You,Taylor Swift,21374232.0,2023.0,indie rock
JQgH5RiGAeg,Chico,Luísa Sonza,21363281.0,2023.0,bossa nova
BcPzEEyfBIk,Rooftop,Zara Larsson,21355604.0,2014.0,pop music
7fc9jhvzjSg,Pe Coastă,B.U.G. Mafia,21354661.0,2016.0,hip hop music
C8KV0mzqTXY,Hurts Like Heaven,Coldplay,21348501.0,2012.0,alternative rock
IKlbvsExpwg,Bailar,Deorro,21339901.0,2016.0,music of Latin America
54ItEmCnP80,Conga,Miami Sound Machine,21333244.0,1985.0,dance-pop
2_K8Zns3s9A,Illegal,Carlos Santana,21326872.0,2006.0,pop music
hRqAOyXL15Q,Friends Turbo,Scooter,21317604.0,2011.0,"techno, happy hardcore"
M90tA302X3k,Are You In?,Incubus,21308023.0,2002.0,alternative rock
q-KE9lvU810,Cherub Rock,The Smashing Pumpkins,21306989.0,1993.0,indie rock
dP-zZnptsI8,I Wanna Know,NOTD,21305976.0,2018.0,"electronic music, pop music, dance-pop"
TFj_hPjsBvE,Instruction,Stefflon Don,21303036.0,2017.0,dancehall
aqXW57WM9TA,Jungle,X Ambassadors,21300566.0,2014.0,alternative rock
1VTtR1ftPJU,Ces soirées-là,Yannick,21300342.0,2000.0,hip hop music
Sd0S0LwhEDU,Back Then,Mike Jones,21296459.0,2005.0,Southern hip hop
xPpr__dmFHc,Plus rien ne m'étonne,Orelsan,21285496.0,2011.0,French hip hop
xNrZqbmEtL0,L'amore è una cosa semplice,Tiziano Ferro,21282964.0,2012.0,
gTIRuGx7uc4,L'amore è una cosa semplice,Tiziano Ferro,21282964.0,2012.0,
f5CcOq8UzkI,Stay Awake,Example,21279534.0,2011.0,electro house
lAXsWFkKsK4,In the Stars,Benson Boone,21271283.0,2022.0,
2n5GKLdrTfk,In the Stars,Benson Boone,21271283.0,2022.0,
72ykBvPOIc0,Back to Back,Drake,21267928.0,2015.0,hip hop music
pqgorUr_uqs,Somebody Else,Mario,21265813.0,2013.0,
eUnUm-jzmJY,Q66092295,Noa Kirel,21262310.0,2019.0,
18N2k1TBBRE,Everybody Everybody,Black Box,21260739.0,1990.0,Italo house
cy1rAn9MLtQ,One Too Many,Keith Urban,21224720.0,2020.0,"pop music, country music, country pop"
N6GLTz0_rCA,Ur So F**king Cool,Tones and I,21223082.0,2020.0,
ZSznpyG9CHY,Lights Out,Royal Blood,21216230.0,2017.0,rock music
nspxAG12Cpc,Sober,Tool,21215859.0,1993.0,alternative metal
Z8Q7_mMj9po,Wait on Me,Push Baby,21202039.0,2014.0,"pop rock, reggae fusion"
qReDr6GkDP0,Wait on Me,Push Baby,21202039.0,2014.0,"pop rock, reggae fusion"
rP0cOmr8ebA,Wait on Me,Push Baby,21202039.0,2014.0,"pop rock, reggae fusion"
-fxh7jAJR8U,(God Must Have Spent) A Little More Time on You,NSYNC,21188240.0,1999.0,"pop music, country music"
MDUoSpDKwXk,Giant in My Heart,Kiesza,21186948.0,2014.0,"house music, electropop"
4F-CpE73o2M,When I Grow Up,Fever Ray,21184382.0,2009.0,
fTH71AAxXmM,Fell in Love with a Girl,The White Stripes,21183688.0,2002.0,garage rock
159R8w4OniU,Q3902576,Luciano Ligabue,21161057.0,2003.0,
vNhhAEupU4g,I Was Born to Love You,Freddie Mercury,21150182.0,1985.0,"rock music, pop rock, dance-rock"
wC022MwPHKI,Dumb Blonde,Nicki Minaj,21147446.0,2019.0,
sNJVFloPIVA,I Can't Dance,Genesis,21127383.0,1991.0,dance-rock
6vNsAHxJXwE,Out of My Head,John Newman,21122984.0,2014.0,
aOZPBUu7Fro,Harper Valley PTA,Jeannie C. Riley,21119652.0,1968.0,country music
xweiQukBM_k,Opposites Attract,The Wild Pair,21118667.0,1989.0,dance-pop
OiC1rgCPmUQ,Dance the Night,Dua Lipa,21118226.0,2023.0,"pop music, disco"
-5Ri8GY57SI,Red High Heels,Kellie Pickler,21117321.0,2006.0,country music
-ro8eaplsV8,Damn!,YoungBloodZ,21115379.0,2003.0,crunk
JU5LMG3WFBw,Hammer to Fall,Queen,21102478.0,1984.0,"hard rock, glam metal, traditional heavy metal"
WPvOxZrVey0,Loca,Alvaro Soler,21097530.0,2019.0,
dEraG4YhtFc,Bläulich,Apache 207,21090082.0,2020.0,
GoLJJRIWCLU,Jigsaw Falling into Place,Radiohead,21073544.0,2008.0,art rock
TT8e7i0ccLQ,Play Ball,AC/DC,21071666.0,2014.0,hard rock
e7bxXjQL3cY,Song to Say Goodbye,Placebo,21062854.0,2006.0,alternative rock
f95yosNEIoc,We Got Hood Love,Trey Songz,21060466.0,2010.0,
UNAr5tzZxdk,Witch Doctor,Ross Bagdasarian Sr.,21058978.0,1998.0,comedy music
CP6LQjJo7eY,I Want to Spend My Lifetime Loving You,Tina Arena,21056216.0,1998.0,pop music
Pt1kc_FniKM,Somebody to Die For,Hurts,21051497.0,2013.0,electronic rock
v0CYB5V9e64,Malibu,Hole,21042691.0,1998.0,rock music
Y2NkuFIlLEo,Wrecked,Imagine Dragons,21036902.0,2021.0,alternative rock
sVReXN2sFck,Don't Panic,French Montana,21033217.0,2014.0,hip hop music
acIU7yxzJ70,Attack,30 Seconds to Mars,21029908.0,2005.0,"post-grunge, neo-prog"
fvxndiBxBvU,Aanshu Ko Artha,Shiva Pariyar,21029538.0,2018.0,pop music
FNdC_3LR2AI,Stranded,Gojira,21029227.0,2016.0,groove metal
esgGK28jKVk,Andromeda,Elodie,21026139.0,2020.0,electropop
wRS8Bw8onq0,Scuol4,Thasup,21016366.0,2018.0,hip hop music
7spBU4Yv8fE,Lonely No More,Rob Thomas,21003793.0,2005.0,
p6IIWuwdNIc,Red Light Green Light,DaBaby,20992177.0,2021.0,
NhI2mp-WIck,Magic of Love,Perfume,20971314.0,2013.0,J-pop
eTeg1txDv8w,Mmm Mmm Mmm Mmm,Crash Test Dummies,20962384.0,1993.0,folk rock
95rYb4o2sp4,Roklyata ti pada,Galin,20959846.0,2015.0,folk-pop
pCwLsXZnFl4,You Lie,The Band Perry,20953739.0,2011.0,country music
Jal-vzO8bVE,World of Our Own,Westlife,20946264.0,2002.0,pop music
sxF9PGRiabw,Bara Bará Bere Berê,Alex Ferrari,20939385.0,2012.0,sertanejo
T8Xb_7YDroQ,Inside Out,Eve 6,20925925.0,1998.0,alternative rock
FdBqOCS8LmM,Custer,Slipknot,20904547.0,2014.0,nu metal
gL20Eaeswfk,Secrets,Pink,20902060.0,2018.0,
tvHVhlzZhNU,Q128636501,None,20900042.0,2023.0,
hiOjK992bPU,Steh auf,Lindemann,20898440.0,2019.0,industrial metal
BygFdDO9GZ4,Déjame Gritar,Kudai,20895003.0,2006.0,emo
Do2yf5JoJaA,There Goes My Baby,Enrique Iglesias,20892586.0,2014.0,
SNUHSfVIh5A,That's a Rack,Lil Uzi Vert,20880633.0,2019.0,trap music
AIjVpRAXK18,Falling,Haim,20875112.0,2013.0,"new wave, soft rock"
FmvU3urYQgI,King Wizard,Kid Cudi,20871114.0,2012.0,hip hop music
6XMyHym9vGs,Pas toi,Jean-Jacques Goldman,20862655.0,1986.0,new wave
NVi82wB1_Is,Cosa mi manchi a fare,Calcutta,20861798.0,2015.0,
o06VNoOqzg8,Ego,Lali Espósito,20860237.0,2016.0,
ZwbNesQeods,P.D.A. (We Just Don't Care),John Legend,20852059.0,2007.0,contemporary R&B
BhbETPFyuaY,Có Người,Vũ Cát Tường,20839328.0,2019.0,ballad
EPHUZenprKc,Secret,Madonna,20837522.0,1994.0,pop music
1mNCReRRnVw,B.I.T.C.H,Megan Thee Stallion,20837465.0,2020.0,hip hop culture
mWQACEqf4QY,Courage to Change,Sia,20834460.0,2020.0,pop music
szpSFNNDVWY,The New Era,Got7,20830276.0,2018.0,
_kASjW_aPbQ,Wonder,Naughty Boy,20822411.0,2012.0,"soul, dance-pop, Afrobeat"
Lx58hXh4pVA,Enjoy the Silence,Lacuna Coil,20809972.0,2006.0,gothic metal
zhPiBZLun5k,One Call Away,Jason Weaver,20797111.0,2004.0,hip hop music
GPCRbuL4Oh8,Fallin' for You,Colbie Caillat,20790761.0,2009.0,pop music
st4Iu4maqJA,Ay Chico,Pitbull,20771679.0,2006.0,
zoQ7sj8tdVE,Linda,Emis Killa,20765424.0,2017.0,Latin hip hop
niviooakBLs,If You're Over Me,Years & Years,20761460.0,2018.0,bubblegum music
lcUq0DDt0Ro,Rover,S1mba,20743708.0,2020.0,
gYAye20r3iE,Dobre li si,Mile Kitić,20743082.0,2019.0,folk-pop
esqoisiXa6A,Cambiare adesso,Dark Polo Gang,20742860.0,2018.0,trap music
IsZYkcCCKA8,Q87000318,None,20724610.0,2019.0,pop rap
7KVxjQUCyn0,Thank God I Found You,Joe,20717739.0,2000.0,contemporary R&B
r80HF68KM8g,No Excuses,Alice in Chains,20704071.0,1994.0,alternative rock
1FSNFK1e5A4,Didn't You Know How Much I Loved You,Kellie Pickler,20703477.0,2009.0,country music
lk5iMgG-WJI,Club Foot,Kasabian,20693932.0,2004.0,"alternative rock, electronica"
ypQMbgXYOHA,Here I Am,Asking Alexandria,20684008.0,2016.0,alternative metal
HYsz1hP0BFo,Star Walkin',Lil Nas X,20682265.0,2022.0,"pop music, drill"
v7HAVTyvLqI,Star Walkin',Lil Nas X,20682265.0,2022.0,"pop music, drill"
NSh3Uh-kj_k,U + Me (Love Lesson),Mary J. Blige,20681169.0,2017.0,
uzXaWJ0iYec,Io di te non ho paura,Emma,20680286.0,2016.0,electropop
bjNLCbIMzZs,You Sent Me Flying,Amy Winehouse,20678721.0,2004.0,soul
xh7g_gh-fck,My Heart Can't Tell You No,Rod Stewart,20678257.0,1988.0,soft rock
E4a82LRNdlQ,Collide,Avicii,20676158.0,2011.0,house music
kvbF8sgpk8M,Duemila volte,Marco Mengoni,20673725.0,2019.0,
2IzR_ClTE8Y,Headbangeeeeerrrrr!!!!!,Babymetal,20673222.0,2012.0,"heavy metal, J-pop, thrash metal"
zQ6HBbyJR34,Move Your Body,Eiffel 65,20671489.0,1999.0,Italo dance
oXaUpoPJPTk,Imma Star (Everywhere We Are),Jeremih,20670939.0,2009.0,contemporary R&B
YCYaALgW80c,Stay,Shakespears Sister,20668479.0,1992.0,
SJyCFeUeoPQ,My Love,The-Dream,20660001.0,2009.0,contemporary R&B
wgCmmOuKlys,No Quiero Saber,Natti Natasha,20650172.0,2021.0,
CjxM3sN2n88,Live This Wild,Lil Mosey,20641837.0,2019.0,
liT8cILFAV4,Hold On,En Vogue,20613538.0,1990.0,contemporary R&B
SlPJEzx2N9w,Vertigini,Tedua,20613146.0,2018.0,alternative hip hop
N2neoYs8niw,Did It First,Central Cee,20603083.0,2024.0,
xJ2Lm8lV280,Superficial Love,Ruth B.,20593687.0,2017.0,pop music
pLRSbeIupJc,Oh 9od,Thasup,20593291.0,2018.0,hip hop music
5-WpsdC2-Cc,Oh Sherrie,Steve Perry,20565736.0,1984.0,pop rock
mQ_EFCKUxns,Faded,Zhu,20562037.0,2014.0,future house
wje3YznJs2U,Q27430489,Vasco Rossi,20560387.0,2016.0,
gFBWbH5CeRE,Holler,Spice Girls,20543644.0,2000.0,"pop music, rhythm and blues"
7QXDnWRy6MI,Unholy,Sam Smith,20542155.0,2022.0,"electropop, dance-pop, synth-pop"
Uq9gPaIzbe8,Unholy,Sam Smith,20542155.0,2022.0,"electropop, dance-pop, synth-pop"
UrgpZ0fUixs,Asshole,Denis Leary,20537330.0,1993.0,comedy rock
Wc9_dsv5YYA,Freak,Doja Cat,20535399.0,2020.0,contemporary R&B
mrOP-U_Y52o,I Bet,Ciara,20533330.0,2015.0,contemporary R&B
X2LTL8KgKv8,Sunglasses at Night,Corey Hart,20530120.0,1984.0,new wave
KUUjtUP2CrE,Cry Pretty,Carrie Underwood,20521088.0,2018.0,country music
IytWDiq9Vwk,Not Thinkin' Bout You,Ruel,20511080.0,2018.0,
ymPu2PdLW3I,Let Me Entertain You,Robbie Williams,20510570.0,1998.0,pop rock
QhIrzbhEGvs,Thank You,Busta Rhymes,20502681.0,2013.0,hip hop music
uvb-1wjAtk4,Through the Wire,Kanye West,20500707.0,2003.0,hip hop music
vFFadDDjNKo,Q79314224,None,20500480.0,2019.0,
7eoiyP4kaAQ,Jikochu de Ikō!,Nogizaka46,20495137.0,2018.0,J-pop
ycRWQlH_1dI,16 marzo,Achille Lauro,20494074.0,2020.0,
cyblSDoRRxg,Hoy,Gloria Estefan,20492205.0,2003.0,
IJtHdkyo0hc,Mind Playing Tricks on Me,Geto Boys,20484899.0,1991.0,horrorcore
Mf6oZPPYIXI,Trap,Lil Baby,20477779.0,2019.0,trap music
hR-NXv5Tma0,Bubble Butt,Mystic,20471887.0,2013.0,
CXm7hPs_als,Jaque al Rey,Ska-P,20470533.0,2018.0,ska
M9jNBuEqD4E,Dirty Little Thing,Velvet Revolver,20462534.0,2004.0,hard rock
oqls_8L9R28,Ty gorishʹ kak ogonʹ,Slava Marlow,20441574.0,2021.0,
v4k6JgC7UVA,Boa Sorte/Good Luck,Vanessa da Mata,20435172.0,2007.0,
ZftOgZqKagA,Ot Sofia do Bansko,Nasi,20434965.0,2017.0,folk-pop
C8FTmfZzwP4,You Don't Even Know Me,Faouzia,20433682.0,2019.0,
QbN6VkleO48,Po' Folks,Nappy Roots,20430800.0,2002.0,alternative hip hop
CMQ3ofd7JSY,Piyan,Preslava,20418926.0,2019.0,folk-pop
IYNyr6mRN5g,WatiBigali,Big Ali,20415684.0,2012.0,hip house
J3s0y-wve3E,Maradona y Pelé,Thegiornalisti,20415104.0,2019.0,
r6OHG5JiuDc,Love U Better,Ty Dolla Sign,20403801.0,2017.0,electro
4TEhliSh_f4,The Woman in Me (Needs the Man in You),Shania Twain,20400905.0,1995.0,country pop
bvoA7fCOmf8,All About It,Hoodie Allen,20399688.0,2014.0,hip hop music
rRwxfYlgG-M,China Reggaeton,Namewee,20387564.0,2020.0,"reggaeton, zhongguo feng"
ZHSFTrcJYmM,Something New,Girls Aloud,20357702.0,2012.0,dance music
gcNEC9NaJuE,Reapers,Muse,20355179.0,2016.0,"hard rock, progressive rock"
zg21Rkew874,Caught Up in You,38 Special,20339383.0,1982.0,southern rock
MjYnV92EThs,One Shot,Lil Baby,20337364.0,2020.0,stage and screen
r3kQlzOi27M,Our Lips Are Sealed / Surfing and Spying,The Go-Go's,20325008.0,1981.0,
bVvkcaY5khc,Je t'aime,Rick Allison,20319801.0,1996.0,
wVSA2CEIQ7U,Une femme avec une femme,Mecano,20315362.0,1990.0,pop music
xqnZPHo6qx4,Un autre monde,Téléphone,20311258.0,1984.0,French rock
J8FWjDu3kSg,Q20425569,Jannine Weigel,20310448.0,2015.0,
DSRSgMp5X1w,Accelerate,Christina Aguilera,20309099.0,2018.0,hip hop music
WPpDyIJdasg,Change (In the House of Flies),Deftones,20308356.0,2000.0,nu metal
